,t_FBiH,3m_FBiH,6m_FBiH,9m_FBiH,1y_FBiH,2y_FBiH,3y_FBiH,5y_FBiH,6y_FBiH,7y_FBiH,10y_FBiH,15y_FBiH,t_AAA,1d_AAA,1m_AAA,3m_AAA,6m_AAA,9m_AAA,1y_AAA,1.5y_AAA,2y_AAA,3y_AAA,4y_AAA,5y_AAA,6y_AAA,7y_AAA,8y_AAA,9y_AAA,10y_AAA,15y_AAA,20y_AAA,t_euroarea,1d_euroarea,1m_euroarea,3m_euroarea,6m_euroarea,9m_euroarea,1y_euroarea,1.5y_euroarea,2y_euroarea,3y_euroarea,4y_euroarea,5y_euroarea,6y_euroarea,7y_euroarea,8y_euroarea,9y_euroarea,10y_euroarea,15y_euroarea,20y_euroarea,t_BAM,1d_BAM,1m_BAM,3m_BAM,6m_BAM,9m_BAM,1y_BAM,1.5y_BAM,2y_BAM,3y_BAM,4y_BAM,5y_BAM,6y_BAM,7y_BAM,8y_BAM,9y_BAM,10y_BAM,15y_BAM,20y_BAM
1790,,,,,,,,,,,,,2018-05-14,-0.5754434036414058,-0.5900801752870746,-0.6143220276748689,-0.6370088820881332,-0.6455979865403343,-0.6423742819614846,-0.6081348586128295,-0.547099488182651,-0.3801196957425281,-0.1906831505744568,-0.0040272179812248,0.1681142831270445,0.3213723218447821,0.4552088860298635,0.5709231282729403,0.6705578763287061,0.9990909882198572,1.172017657890049,2018-05-14,-0.5047060844552385,-0.5086148144584802,-0.512565159465082,-0.5090451666667457,-0.4956751277366091,-0.4739434622112641,-0.4104789249677534,-0.3273389306100078,-0.1271306707068049,0.0904036621382289,0.3050825834177821,0.5064851279403211,0.6899787330964209,0.8542545398817367,0.999818469784401,1.1280839569055807,1.5723732964646464,1.818609292803278,2018-05-14,0.0086720556723306,0.2518979977398694,0.7156457307966053,1.3213328281755758,1.8332490618749595,2.265200596562339,2.934738019768693,3.405336907414506,3.955144434789151,4.199398307343234,4.288809885772174,4.302426975653876,4.2811714071633995,4.245812690970225,4.206564596599808,4.168183547667282,4.024192181698994,3.942620213166122
1791,,,,,,,,,,,,,2018-05-15,-0.572687347668856,-0.5873174018257306,-0.6114343380014029,-0.6336931083309623,-0.6416219058944677,-0.6375600038447864,-0.6012847212387893,-0.5379548794872449,-0.3663000085719465,-0.1726771965485687,0.0173995961941058,0.1921842518126615,0.3474053661844944,0.4826548705324676,0.5993581331552518,0.699666160578702,1.0292221678373976,1.2020285918699352,2018-05-15,-0.508529713613173,-0.5116518973640575,-0.5140171564160532,-0.5082258220655396,-0.4927104563411575,-0.4689569670524118,-0.4018059337262638,-0.3154287812243836,-0.1099476041789433,0.1115113185040215,0.3290530333099326,0.5325042430751648,0.7174351704096029,0.8826971064696014,1.028919196517304,1.1576078061415824,1.6023419939526915,1.8482661382089896,2018-05-15,0.0083809153364047,0.2449953338784023,0.6970150718301047,1.2892845308075234,1.7917561945526312,2.2172864990094796,2.880191119305658,3.3490812486087513,3.900900976790544,4.147530931386079,4.237296724273917,4.24947506149765,4.2258315507809,4.1878947023311826,4.146380870158597,4.106310228823329,3.962954376893399,3.889952195437517
1792,,,,,,,,,,,,,2018-05-16,-0.5636126398456525,-0.5800154714011145,-0.6076089353370824,-0.6346253972018212,-0.6468042196940882,-0.6465281493280166,-0.6165922200201317,-0.558199042911335,-0.3931827209547345,-0.2031527729999469,-0.0147353860639221,0.1595704161009825,0.3149979272880623,0.4508223711854731,0.5682728223802531,0.669383156192862,1.002331142844569,1.177141943350842,2018-05-16,-0.5154369595887762,-0.513567434518737,-0.5067859980622476,-0.4899469390592461,-0.4661370741931767,-0.4363949588565594,-0.3626910967450332,-0.2749983712662622,-0.0757568120590441,0.1347285279667733,0.3411954348991806,0.5354772803279264,0.7137613578072948,0.8748329445582215,1.0189632953003755,1.147215833839864,1.6019139492653809,1.8610391606236751,2018-05-16,0.0083363485517581,0.2437302302320552,0.6938515514936574,1.284553066582332,1.7865829323901916,2.2124320311838415,2.877202910900658,3.3484479479286775,3.903740277742742,4.151094955244766,4.239515914043893,4.2495253205399415,4.223950276777971,4.185015244393171,4.143796961084071,4.105428829987128,3.987787099624099,3.9538285140277214
1793,,,,,,,,,,,,,2018-05-17,-0.580391532296544,-0.5959281344866602,-0.6218102021990588,-0.6464508667413735,-0.6564640406686317,-0.6542125258784606,-0.6208258055285736,-0.5595473370335684,-0.3900673725164365,-0.1968345817892665,-0.0060684668693644,0.1700018797099343,0.3267890158654847,0.4636876005581696,0.5820067818580519,0.6838346397034112,1.019080510220967,1.1951347664399048,2018-05-17,-0.5339743175478582,-0.5307234195531655,-0.5212071878456592,-0.5005588490982205,-0.4732633306428209,-0.4403304479868399,-0.3610275424750906,-0.268631203040421,-0.0620923829087658,0.1536047038283499,0.3638298033938216,0.5608516102432617,0.7411582007488882,0.9037433943688846,1.0490236039291858,1.178163745083161,1.6352509017864385,1.8954000495024437,2018-05-17,0.0079379532606781,0.2321538766113192,0.6634761066080073,1.2351903131897646,1.7269060112209689,2.1489145263680243,2.8187360876459784,3.304088218720283,3.892588217390372,4.163813669747932,4.262220742217424,4.2705363163899035,4.235379357849932,4.182405286606478,4.125222241702548,4.070613485404467,3.887820132023331,3.815330859590712
1794,,,,,,,,,,,,,2018-05-18,-0.556642838163602,-0.5740518048913901,-0.6035581261519081,-0.6330482314827977,-0.6472726321770845,-0.6486622599420029,-0.6210889269765287,-0.5640119899574758,-0.3994256728808336,-0.20802102353014,-0.0173347953302913,0.1595822589816489,0.3176458962195747,0.4559620744631134,0.5756813441751909,0.6788122997869861,1.0186473538120548,1.197053936081998,2018-05-18,-0.5214514560327276,-0.5186837184954706,-0.5100719451229301,-0.4905621008550072,-0.4641760088029762,-0.4319561564463816,-0.3536009108128057,-0.2616654688402189,-0.0551241042363237,0.1612204250673947,0.3723182447703692,0.5702216054322076,0.7513181926137005,0.9145653172925226,1.0603761032992516,1.189927820865904,1.6479147368800282,1.9081702544005488,2018-05-18,0.0085028494621511,0.2484293749693893,0.7063603471175353,1.3054168268979796,1.8126014758035516,2.241171674487999,2.9064104316207064,3.3742447119526284,3.918830318938859,4.15604536565941,4.236823746051144,4.241329340817539,4.211466698181159,4.168613974990668,4.123254633232212,4.08017939494074,3.928850967057736,3.852544622952271
1795,,,,,,,,,,,,,2018-05-21,-0.5659110634204613,-0.5835207445621946,-0.6136910560335631,-0.6447021012278913,-0.6609317959567504,-0.6646734011634523,-0.6424123520099378,-0.5909289594640432,-0.4368157955241551,-0.2537459781784701,-0.0689290120558938,0.1043232234251236,0.2604726372867851,0.3981624755273021,0.5181457492590829,0.6221187168426727,0.9687962884050796,1.1529794084656193,2018-05-21,-0.525861124630105,-0.5203622281166005,-0.506636353261998,-0.4806810130890007,-0.4491297008944679,-0.4128355987785479,-0.3289661055393065,-0.2341633729514285,-0.0267917287077636,0.1871162558053054,0.3947870419188568,0.5893937687738937,0.7678010405759945,0.9291006739271328,1.0736716661195729,1.2025855667689065,1.662394985586988,1.9265585642230991,2018-05-21,0.0086450266396777,0.2498608899212761,0.7102189315359594,1.3123327164008467,1.8219193308057384,2.2522907059640236,2.919558060760958,3.38770111036632,3.92940370118675,4.161308544700875,4.2362671861481545,4.235609878424085,4.2018567119066565,4.15663391009652,4.1104461500104374,4.067976874489908,3.9348020307562552,3.8873572223503823
1796,,,,,,,,,,,,,2018-05-22,-0.5655339929676451,-0.5831896058215575,-0.6133652778385534,-0.6441995521914541,-0.6600887346574593,-0.6633800746343477,-0.640054320019769,-0.5874825958606191,-0.4316543090537248,-0.2478150111767956,-0.0631657237930234,0.1091795439638145,0.2639169309143883,0.3998967664045718,0.5180323288877986,0.6201334067830606,0.9588181359329644,1.1378654725070705,2018-05-22,-0.5219951033243285,-0.5179718899137803,-0.5069607289742328,-0.4843098643293237,-0.455269539157304,-0.4208191585016934,-0.3390582214453896,-0.2448266546999313,-0.0359462619957522,0.1809487215553922,0.3917190688977729,0.5889275720340894,0.769235175940743,0.9317347723339732,1.0768975500346407,1.205917088616813,1.6626103981928848,1.9226385128642305,2018-05-22,0.0071803528386799,0.2107190202313061,0.6044130971447279,1.1312162167530282,1.5897273689430538,1.98817550012344,2.6330968434531568,3.1144724804375237,3.729211069338711,4.044301749017821,4.187180281655214,4.233878909599436,4.229270837906768,4.199436786652139,4.159199160524905,4.116696579853877,3.957077025757744,3.8897680418760583
1797,,,,,,,,,,,,,2018-05-23,-0.5573524406350587,-0.5760027872182918,-0.6082996017366198,-0.6424203259421226,-0.6616469674588212,-0.6682588428626239,-0.6513235890877906,-0.604587173679997,-0.4582606243027101,-0.2809364285108566,-0.1002060841797654,0.0702338100485171,0.2245120580428929,0.3610052824880467,0.4802633058221683,0.5838327754695101,0.9305169397636276,1.1153584004171946,2018-05-23,-0.5312483280273728,-0.5241157449733909,-0.5074138209998533,-0.4779079033216127,-0.4437459069310749,-0.4056266225863725,-0.3199470049568571,-0.2250966636867613,-0.0205433712115876,0.1891242984986689,0.3927338698318099,0.5841368486577352,0.7603852944558813,0.9205169906321656,1.064754951335031,1.1939872502054758,1.6599896529188891,1.931117830418219,2018-05-23,0.007178920005134,0.2106780221710222,0.6041543681698481,1.1303844958497844,1.588155487640212,1.985808159722403,2.629278199464258,3.1096861113342857,3.724383263172134,4.041538809373467,4.18750221507971,4.237210497049973,4.23471493348839,4.205593630233636,4.164438792089253,4.119358950692054,3.9273957135132833,3.813196284772551
1798,,,,,,,,,,,,,2018-05-24,-0.538838880476791,-0.5591534673316362,-0.5947483116840797,-0.6334699931297538,-0.6569140664317779,-0.6673928762988348,-0.6572585187980717,-0.6162522611573129,-0.4788564695530297,-0.3079614669522801,-0.1319203344198465,0.0350448611108733,0.1867013034701257,0.321176902442196,0.4388501745530284,0.5411493512978263,0.8840316731575788,1.0669574173806748,2018-05-24,-0.5073920186118508,-0.5023367353003152,-0.4896757010763095,-0.4656337819233704,-0.4362957658917334,-0.4024375630107588,-0.3238557312656374,-0.234569810509976,-0.0378763494637102,0.1667650481315501,0.3670110345014272,0.5560250661010553,0.7304602670108533,0.8891264880309357,1.032118479295793,1.1602531203338025,1.6220807204585377,1.8904770314043609,2018-05-24,0.0068232667287631,0.1971756997444673,0.5668656448322639,1.065027214724212,1.5024134192595446,1.8859663687768973,2.5155613916937964,2.9953572191763738,3.62968730504479,3.9761775139044953,4.150608626869025,4.224166593513324,4.240282599295762,4.225178961304088,4.194459592351833,4.157217906946405,3.987532406564311,3.889509040380732
1799,,,,,,,,,,,,,2018-05-25,-0.5488219047901544,-0.5700022957372491,-0.6075273203575573,-0.6494170484357402,-0.6762481779476235,-0.690232506873544,-0.6871585717164521,-0.652919977306718,-0.527230054666254,-0.3650797705653321,-0.194970408633428,-0.0316324379426582,0.1181299588760893,0.2519356235448287,0.3697560873585095,0.4727151857016052,0.82105434855458,1.0084190505570074,2018-05-25,-0.5324195287569596,-0.5156273774177828,-0.4811218352424775,-0.4298832186913945,-0.3791654744636279,-0.3288821142556903,-0.2294006959653707,-0.1311968471791331,0.0612843591231371,0.2473273985727875,0.4250546258587615,0.5927871039045822,0.7493609664092933,0.8941779843912308,1.027135952731447,1.1485170261734243,1.6055081791086812,1.8846679302173743,2018-05-25,0.0075153888955131,0.2187936739482272,0.6244398259829312,1.1606680023011515,1.6208201841220655,2.015350631766682,2.6424706812837275,3.100587209094845,3.6735961146201865,3.966999410978406,4.109789888841788,4.17309172853953,4.195799220489447,4.198922078815866,4.193597295476861,4.185552699498921,4.161304847655539,4.169645251114059
1800,,,,,,,,,,,,,2018-05-28,-0.5579100305803208,-0.5812187516130909,-0.6228309426277472,-0.6701174463433199,-0.7015611500251802,-0.7194711660170299,-0.7225228434494717,-0.6925742478333721,-0.5716582998896724,-0.4111603795288525,-0.2410750053545527,-0.0769945141471097,0.073797291485369,0.208666617150989,0.3274637824180297,0.4312649033601703,0.7819535346241384,0.97004041959664,2018-05-28,-0.491319833884797,-0.471764247542398,-0.4322723129453114,-0.3751595098350337,-0.3201536019548827,-0.2668457874047529,-0.1640916135057981,-0.0650578984840795,0.1255777389610823,0.3083570199238608,0.4829338346984499,0.6479023237350354,0.8019408287132581,0.9442217533062518,1.074472514174893,1.192891062418198,1.6321033266569662,1.8938490016210745,2018-05-28,0.0065771092904846,0.1929292344576391,0.5550874351168976,1.0436743919965732,1.4733194990322005,1.8507303520517109,2.47203716665813,2.947768833829154,3.5826513640811166,3.936738169557308,4.122378061729716,4.208782214886094,4.238272420805237,4.236468957864242,4.218666288211554,4.1938134772217035,4.077490243208484,4.020635143961453
1801,,,,,,,,,,,,,2018-05-29,-0.5460905974404494,-0.5708035257579731,-0.6152100168214738,-0.6664113539551837,-0.7014462718168777,-0.7226355132000766,-0.7313648737389542,-0.7060217742182386,-0.5916123878015132,-0.4348263563044785,-0.2664957796955365,-0.1028669219419544,0.0482947180661499,0.1840160231843146,0.3039174999233882,0.4089256473547999,0.7650332994671301,0.9565633532158976,2018-05-29,-0.3377154119866276,-0.3012703032027289,-0.230588746611525,-0.1353876193728758,-0.0515428820529093,0.022567741363801,0.1470737181016037,0.2474123544810176,0.4017943137050057,0.5226820073926586,0.6295894708809389,0.7319222454519867,0.8334624730589493,0.935050539774494,1.0361439094276097,1.1356877452587462,1.5781303649714171,1.900294291779252,2018-05-29,0.0059207186875585,0.174295749038805,0.503361302028439,0.9515826329601422,1.3504135907763992,1.7050174272814926,2.2996221540794752,2.7671069203075587,3.4179684803189794,3.8078834526611542,4.033944239977547,4.15856627863885,4.221614708126451,4.2483372109671445,4.25454456837099,4.249986711853858,4.203138564496753,4.193294021973392
1802,,,,,,,,,,,,,2018-05-30,-0.5600518992622067,-0.5833698448254082,-0.6251846452330738,-0.6731670228346296,-0.705675445973768,-0.724922366891871,-0.7311581352139775,-0.7046927345675869,-0.5904896463074607,-0.4354370017763749,-0.2692031937638353,-0.1074968099147888,0.0421207725625611,0.1767128756503906,0.2958602841585271,0.400422161957418,0.7567565272358445,0.949556866514548,2018-05-30,-0.4977152562095519,-0.4611261939205572,-0.3893383427375056,-0.2906588409636028,-0.2014845640226497,-0.120527420750454,0.0210756108383547,0.1414692683128571,0.3391979039710602,0.5016628055115095,0.6443377753067168,0.775021540900946,0.8973215717121672,1.012681119578673,1.1215237999835832,1.2238729162329849,1.638639432325932,1.9144804938932616,2018-05-30,0.0062132096098349,0.1825506240265081,0.5252112336904236,0.9875814412873982,1.3945219585090367,1.7525744854937093,2.34444242819039,2.801737624860227,3.4261300189411164,3.7948253220194736,4.010239265041925,4.134272459783877,4.204230243663919,4.242510360930182,4.262492981327655,4.272117770910906,4.274308161509747,4.271131542133885
1803,,,,,,,,,,,,,2018-05-31,-0.564035581407076,-0.5865962013253738,-0.6268154411715645,-0.6723760409815085,-0.7024879828782451,-0.7194167823377997,-0.7214021830162096,-0.691357216722805,-0.572289634277876,-0.4152945336626352,-0.2494905435537786,-0.0899258679455821,0.0564369259620409,0.1871395463910667,0.3021153765140658,0.402467099691143,0.7408264748918247,0.9219908274861864,2018-05-31,-0.5080556763538885,-0.4809611611476844,-0.4266329415948235,-0.3492446654579524,-0.2763803754165139,-0.2076279864208601,-0.0810015710313587,0.0332140567506469,0.2324590342348163,0.402710846691594,0.5522837108314569,0.6866137497954004,0.8092288655395645,0.9224093978345368,1.027633606999375,1.1258744388370658,1.530492165884775,1.819462198633067,2018-05-31,0.0063789771684925,0.1867237528183583,0.5365653064218088,1.0072512626266077,1.4200561720570437,1.7819952619222728,2.37721635799879,2.833888647449648,3.451164553555847,3.810474979024779,4.017273375909353,4.1343830062270115,4.199130546806855,4.23361523486247,4.250858785046532,4.258484633424945,4.2553518725242645,4.2487332541482035
1804,,,,,,,,,,,,,2018-06-01,-0.539329964135705,-0.5600472343196832,-0.5966569141475024,-0.6372920842287244,-0.6630228026040248,-0.6760692507931934,-0.6716187571682601,-0.6366566110034801,-0.5112777397471095,-0.3513075172355506,-0.1846525610192371,-0.0255264738165132,0.1196663961364326,0.2488301355971627,0.3621255105402277,0.4607918447182797,0.7922938097645247,0.9693267960371936,2018-06-01,-0.494333832500916,-0.4750938333278038,-0.4357590171966941,-0.3778947064743141,-0.3213165117004855,-0.2659473926000029,-0.158584719848764,-0.0553945693891222,0.1395639945074478,0.3204297424922249,0.4880374479835563,0.6429598739949238,0.7857136963320759,0.9168506623658388,1.0369856574591303,1.146792732400696,1.5662120705099143,1.8308641150706633,2018-06-01,0.0061436120041649,0.1806936173707007,0.5206497392121661,0.9810485682787607,1.3879291581801485,1.7472831799514514,2.344153329028205,2.807646490245991,3.4424675976795767,3.8152684697616865,4.028048372031637,4.144186770311157,4.20286797881849,4.228156130699014,4.234696767166323,4.23129293459923,4.185859398227212,4.162571806218118
1805,,,,,,,,,,,,,2018-06-04,-0.539858586705679,-0.560532323422019,-0.5969739778983143,-0.6371890706553915,-0.6623392568302497,-0.6746842656802334,-0.6685950097302698,-0.6318401252723778,-0.5029132930104003,-0.3398748132067553,-0.1708148879906978,-0.0099345339972929,0.1364550201681806,0.2663727457523412,0.3800885859544021,0.4789344866100142,0.8097383202325963,0.98564320520286,2018-06-04,-0.4585230435535416,-0.4446456026680234,-0.4156720694333431,-0.371641382301076,-0.3270626637642362,-0.2820766160553374,-0.1913815588539833,-0.1004400947734485,0.0794392757002935,0.2533408766434775,0.4186571240599477,0.5739232194367272,0.7184715115110887,0.8521789410618812,0.9752838109702432,1.0882540102334044,1.5238182492994667,1.8031496566205505,2018-06-04,0.0063858056633149,0.1874099345126802,0.5385386891920193,1.010826987955069,1.4248108658943857,1.7874927489480876,2.3829203360256037,2.838248786200316,3.4493052891725595,3.799711982831984,3.997004980544052,4.105458665651247,4.163243675445285,4.192832641571238,4.207299517447646,4.214124101725814,4.227258864186695,4.249730479566286
1806,,,,,,,,,,,,,2018-06-05,-0.5443759919541756,-0.5662484352907884,-0.6050520131644692,-0.6485193992527236,-0.6765875875999492,-0.6915338962108701,-0.6897718404678193,-0.6563043077504815,-0.5314241821977319,-0.3699392812573192,-0.2007977810510146,-0.0388367884023574,0.1091860327346188,0.2409909885221344,0.3566577989539343,0.4574042374827023,0.795680012609151,0.9759771895071592,2018-06-05,-0.4893297997972036,-0.4699841157168469,-0.4305019508405945,-0.3726052773942871,-0.3162291291244048,-0.2612990284607406,-0.1555077009738985,-0.0547433256046892,0.1333109988503444,0.3055389572536899,0.4639436917900355,0.6100640466120115,0.7451183993661257,0.8701033763541233,0.9858608843710428,1.0931230943899737,1.5229510193330604,1.8188897204579657,2018-06-05,0.006324800517203,0.1858173467778102,0.534689756556295,1.0054990227351457,1.4197339977148202,1.7838785854307877,2.384275273004808,2.8454025490505157,3.465278843184736,3.817295132944283,4.008636587006185,4.105080563368214,4.146725236145389,4.157795188656985,4.152743918404244,4.140043475239507,4.0709755793900095,4.042325531814086
